face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,2749,20
1,0,False,2749,20
0,1,True,2749,20
1,1,True,2749,20
0,2,True,2749,20
1,2,True,2749,20
0,3,True,2749,20
1,3,True,2749,20
0,4,True,2749,20
1,4,True,2749,20
0,5,True,2749,20
1,5,True,2749,20
0,6,False,2749,20
1,6,True,2749,20
0,7,True,2749,20
1,7,True,2749,20
0,8,True,2749,20
1,8,True,2749,20
0,9,True,2749,20
1,9,True,2749,20
0,10,True,2749,20
1,10,True,2749,20
0,11,True,2749,20
1,11,True,2749,20
0,12,True,2749,20
1,12,True,2749,20
0,13,True,2749,20
1,13,True,2749,20
0,14,True,2749,20
1,14,True,2749,20
0,15,True,2749,20
1,15,True,2749,20
0,16,True,2749,20
1,16,True,2749,20
0,17,True,2749,20
1,17,False,2749,20
0,18,True,2749,20
1,18,False,2749,20
