face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,1,1
1,0,True,1,1
2,0,True,1,1
0,1,True,1,1
1,1,True,1,1
2,1,True,1,1
0,2,True,1,1
1,2,True,1,1
2,2,True,1,1
0,3,True,1,1
1,3,True,1,1
2,3,False,1,1
0,4,True,1,1
1,4,True,1,1
2,4,False,1,1
0,5,True,1,1
1,5,True,1,1
2,5,False,1,1
0,6,True,1,1
1,6,True,1,1
2,6,False,1,1
0,7,True,1,1
1,7,True,1,1
2,7,False,1,1
0,8,True,1,1
1,8,True,1,1
2,8,False,1,1
0,9,True,1,1
1,9,True,1,1
2,9,False,1,1
0,10,True,1,1
1,10,True,1,1
2,10,False,1,1
0,11,True,1,1
1,11,True,1,1
2,11,False,1,1
0,12,True,1,1
1,12,True,1,1
2,12,False,1,1
0,13,True,1,1
1,13,True,1,1
2,13,False,1,1
0,14,True,1,1
1,14,True,1,1
2,14,False,1,1
0,15,True,1,1
1,15,True,1,1
2,15,False,1,1
0,0,True,1,2
1,0,True,1,2
2,0,False,1,2
0,1,True,1,2
1,1,True,1,2
2,1,False,1,2
0,2,True,1,2
1,2,True,1,2
2,2,True,1,2
0,3,True,1,2
1,3,False,1,2
2,3,True,1,2
0,4,True,1,2
1,4,True,1,2
2,4,True,1,2
0,5,True,1,2
1,5,True,1,2
2,5,True,1,2
0,6,True,1,2
1,6,True,1,2
2,6,True,1,2
0,7,True,1,2
1,7,True,1,2
2,7,True,1,2
0,8,True,1,2
1,8,True,1,2
2,8,True,1,2
0,9,True,1,2
1,9,True,1,2
2,9,True,1,2
0,10,True,1,2
1,10,True,1,2
2,10,True,1,2
0,11,True,1,2
1,11,True,1,2
2,11,True,1,2
0,12,True,1,2
1,12,True,1,2
2,12,True,1,2
0,13,True,1,2
1,13,True,1,2
2,13,True,1,2
0,14,True,1,2
1,14,True,1,2
2,14,True,1,2
0,15,True,1,2
1,15,True,1,2
2,15,True,1,2
0,0,True,1,3
1,0,True,1,3
2,0,True,1,3
0,1,True,1,3
1,1,True,1,3
2,1,True,1,3
0,2,True,1,3
1,2,True,1,3
2,2,True,1,3
0,3,False,1,3
1,3,True,1,3
2,3,True,1,3
0,4,True,1,3
1,4,True,1,3
2,4,True,1,3
0,5,True,1,3
1,5,True,1,3
2,5,True,1,3
0,6,True,1,3
1,6,True,1,3
2,6,True,1,3
0,7,False,1,3
1,7,True,1,3
2,7,True,1,3
0,8,True,1,3
1,8,True,1,3
2,8,True,1,3
0,9,True,1,3
1,9,True,1,3
2,9,True,1,3
0,10,True,1,3
1,10,True,1,3
2,10,True,1,3
0,11,True,1,3
1,11,True,1,3
2,11,True,1,3
0,12,True,1,3
1,12,True,1,3
2,12,True,1,3
0,13,True,1,3
1,13,True,1,3
2,13,False,1,3
0,14,True,1,3
1,14,True,1,3
2,14,True,1,3
0,15,True,1,3
1,15,True,1,3
2,15,True,1,3
0,0,True,1,4
1,0,True,1,4
2,0,True,1,4
0,1,True,1,4
1,1,True,1,4
2,1,False,1,4
0,2,True,1,4
1,2,True,1,4
2,2,False,1,4
0,3,True,1,4
1,3,True,1,4
2,3,False,1,4
0,4,True,1,4
1,4,True,1,4
2,4,False,1,4
0,5,True,1,4
1,5,True,1,4
2,5,False,1,4
0,6,True,1,4
1,6,True,1,4
2,6,False,1,4
0,7,True,1,4
1,7,True,1,4
2,7,False,1,4
0,8,True,1,4
1,8,True,1,4
2,8,False,1,4
0,9,True,1,4
1,9,True,1,4
2,9,False,1,4
0,10,True,1,4
1,10,False,1,4
2,10,False,1,4
0,11,True,1,4
1,11,True,1,4
2,11,False,1,4
0,12,True,1,4
1,12,True,1,4
2,12,False,1,4
0,13,True,1,4
1,13,True,1,4
2,13,False,1,4
0,14,True,1,4
1,14,True,1,4
2,14,False,1,4
0,15,True,1,4
1,15,True,1,4
2,15,False,1,4
0,0,True,1,5
1,0,True,1,5
2,0,False,1,5
0,1,True,1,5
1,1,True,1,5
2,1,False,1,5
0,2,True,1,5
1,2,True,1,5
2,2,False,1,5
0,3,True,1,5
1,3,True,1,5
2,3,False,1,5
0,4,True,1,5
1,4,True,1,5
2,4,False,1,5
0,5,True,1,5
1,5,True,1,5
2,5,False,1,5
0,6,True,1,5
1,6,True,1,5
2,6,False,1,5
0,7,True,1,5
1,7,True,1,5
2,7,False,1,5
0,8,True,1,5
1,8,True,1,5
2,8,False,1,5
0,9,True,1,5
1,9,True,1,5
2,9,False,1,5
0,10,True,1,5
1,10,True,1,5
2,10,False,1,5
0,11,True,1,5
1,11,True,1,5
2,11,False,1,5
0,12,True,1,5
1,12,True,1,5
2,12,False,1,5
0,13,True,1,5
1,13,True,1,5
2,13,False,1,5
